Wallet loaded: EpG25pVadj
🟢 ATLAS Multi-Position Monitor v5 - WITH CONFIRMATION WINDOW
10:43:34 PM | ATLAS-1: $0.0001982 | PnL: -1.88%
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7469534 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
12:59:19 AM | ATLAS-3: $0.0002026 | PnL: +3.90%
   ⚠️ ATLAS-3 TP1 detected - waiting confirmation (15s)...
12:59:19 AM | ATLAS-4: $0.0002026 | PnL: +2.32%
12:59:35 AM | ATLAS-1: $0.0002026 | PnL: +0.30%
12:59:35 AM | ATLAS-2: $0.0002026 | PnL: +5.52%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
12:59:35 AM | ATLAS-3: $0.0002026 | PnL: +3.90%
   ✅ ATLAS-3 TP1 CONFIRMED - executing...
   Attempting to sell 3075 ATLAS (50%, slippage: 35%)
   📋 Quote: 7346226 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3075 ATLAS (50%, slippage: 35%)
   📋 Quote: 7346241 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3075 ATLAS (50%, slippage: 35%)
   📋 Quote: 7346241 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: SharedAccountsRoute",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2304 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3075 ATLAS (50%, slippage: 35%)
   📋 Quote: 7346062 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
1:00:01 AM | ATLAS-4: $0.0002026 | PnL: +2.32%
1:00:16 AM | ATLAS-1: $0.0002026 | PnL: +0.30%
1:00:16 AM | ATLAS-2: $0.0002026 | PnL: +5.52%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7468546 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 2192 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
1:00:41 AM | ATLAS-3: $0.0002026 | PnL: +3.90%
   ⚠️ ATLAS-3 TP1 detected - waiting confirmation (15s)...
1:00:41 AM | ATLAS-4: $0.0002026 | PnL: +2.32%
1:00:56 AM | ATLAS-1: $0.0002015 | PnL: -0.25%
1:00:56 AM | ATLAS-2: $0.0002015 | PnL: +4.95%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
1:00:56 AM | ATLAS-3: $0.0002015 | PnL: +3.33%
   ❌ ATLAS-3 TP1 detection reset - price dropped
1:00:56 AM | ATLAS-4: $0.0002015 | PnL: +1.77%
1:01:11 AM | ATLAS-1: $0.0002015 | PnL: -0.25%
1:01:11 AM | ATLAS-2: $0.0002015 | PnL: +4.95%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
1:01:36 AM | ATLAS-3: $0.0002015 | PnL: +3.33%
1:01:36 AM | ATLAS-4: $0.0002015 | PnL: +1.77%
1:01:52 AM | ATLAS-1: $0.0002012 | PnL: -0.40%
1:01:52 AM | ATLAS-2: $0.0002012 | PnL: +4.79%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
1:01:52 AM | ATLAS-3: $0.0002012 | PnL: +3.18%
1:01:52 AM | ATLAS-4: $0.0002012 | PnL: +1.62%
1:02:07 AM | ATLAS-1: $0.0002012 | PnL: -0.40%
1:02:07 AM | ATLAS-2: $0.0002012 | PnL: +4.79%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (1/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (2/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
   🔄 Retrying (3/3)...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 failed: custom program error: 0x1788"
]. 
Catch the `SendTransactionError` and call `getLogs()` on it for full details.
1:02:32 AM | ATLAS-3: $0.0002012 | PnL: +3.18%
1:02:32 AM | ATLAS-4: $0.0002012 | PnL: +1.62%
1:02:48 AM | ATLAS-1: $0.0002012 | PnL: -0.40%
1:02:48 AM | ATLAS-2: $0.0002012 | PnL: +4.79%
   ⚠️ ATLAS-2 TP1 detected - waiting confirmation (15s)...
1:02:48 AM | ATLAS-3: $0.0002012 | PnL: +3.18%
1:02:48 AM | ATLAS-4: $0.0002012 | PnL: +1.62%
1:03:03 AM | ATLAS-1: $0.0002012 | PnL: -0.40%
1:03:03 AM | ATLAS-2: $0.0002012 | PnL: +4.79%
   ✅ ATLAS-2 TP1 CONFIRMED - executing...
   Attempting to sell 3125 ATLAS (50%, slippage: 35%)
   📋 Quote: 7465483 lamports
   ❌ Error: Simulation failed. 
Message: Transaction simulation failed: Error processing Instruction 3: custom program error: 0x1788. 
Logs: 
[
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA invoke [2]",
  "Program log: Instruction: InitializeAccount3",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA consumed 3158 of 1383826 compute units",
  "Program TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA success",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL consumed 19315 of 1399700 compute units",
  "Program ATokenGPvbdGVxr1b2hvZbsiqW5xWH25efTNsLJA8knL success",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 invoke [1]",
  "Program log: Instruction: Route",
  "Program JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4 consumed 1355 of 1380385 compute units",
